paperId,referencedPaperId
d1ae4ab5047489c2b010c7ce72262982ad66ad60,39ac2e0fc4ec63753306f99e71e0f38133e58ead
d1ae4ab5047489c2b010c7ce72262982ad66ad60,d287ebcc082618ea730071459b8252bf746b6fa0
d1ae4ab5047489c2b010c7ce72262982ad66ad60,02bb762c3bd1b3d1ad788340d8e9cdc3d85f33e1
d1ae4ab5047489c2b010c7ce72262982ad66ad60,75a8faa6861b7fdd49b36615df1835f1c4bbcb65
d1ae4ab5047489c2b010c7ce72262982ad66ad60,
d1ae4ab5047489c2b010c7ce72262982ad66ad60,
d1ae4ab5047489c2b010c7ce72262982ad66ad60,ab2bdfc3ca2e74eea7989f38276d54cc3a3b17d1
d1ae4ab5047489c2b010c7ce72262982ad66ad60,
d1ae4ab5047489c2b010c7ce72262982ad66ad60,
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,d0e024e4038563aabd63213aa40f5d376eb7d56f
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,484c33038aacdd492a153b15a4ae3d27b173755a
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,b613887337a5d2e8fc8773037116be81e6346835
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,7b663c42dd72e2585eed4bf7fc41739e07ce9ff3
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,0270ddc733e45c7c84b8c7e7c329433948c4b820
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,c4013eb6e59599e8ec7c42198d2fabd72f20e9eb
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,e78dca3e013744a7ab659a58eda22d19c656dbf4
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,3cfea74d5d9961ab718302f582691d86fbd14cfa
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,73f080a78d4b1a4ef9668aabf8ee3c2a2a06961b
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,93b9a5b6d9a1be8c493e0938b85680186c746047
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,db6084fdb3baceddacdc726474722debe1ef7e65
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,b88bfba8de9f4291977a3ece3384fddd4e521b38
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,f295157f37cfb43cd8d8d2690ea124edc5ea59c2
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,24a441897a0fd3b781052cb4ced38532c031acd8
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,dd065c15b2633f16b58afcaef34c20a06f0db3b7
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,026dfb97c7a0487e35fa2a8fecd72fbde92f2eb2
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,41cd8cdcc30fad456b321f83d486c837d8d2ffa9
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,1dabf2fccc14485d1db1986cfa45ec473da97bbf
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,341d7ac446b053b7a84648db115365d182af4350
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,fb8e253b8b0358a7b95ddc9ac4c74f93513a9c53
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,8c1eb7aed124413525731af39d0249ce3663588e
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,52ae43121568425584b4b746b8266811b204302d
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,3231d62bec8e8cc1d837e85893889855767c3b13
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,4d099443d3404ac57dbaae4e38e3bd9c272c722c
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,912153d84becc029f9b20611e2420dc24ba7ef21
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,572112aaa0e53bc5d85b75dadcc21aaaee8e89be
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,bcad76ae5cea05bad85fd6b2b08aa30a801d9a3b
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,e0168be056a7fe7b63061135433d9a99e396572b
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,7af56c6720fa1f554b419110f9b0cae0c7f7586d
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,effee9b85a10edbe5ea9c80db071bc05b4dbf326
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,1220e4a011c46804d4369b5580dc7fb6e387af54
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,5ba342de64fbdfa1eb8bf24aa65c9b154d991cad
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,da942e549ca2e94cab6b3e4f59483496974683e2
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,ef9d9821df55442f039b128bb5cef2b41ab2cadc
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,f47def30face829e8034a292c2e3e7a9f4240d34
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,03c7ec9dbac0c1c46f52b81359112d91f49bbccc
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,e35aafcf8ebd5598f2450b9868b2f6871f7e28a6
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,d6adbafb07c7a5590516404208fe8776f1363eb3
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,b18aad118fbbbeadb9221a93597d06ea83f6a977
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,29a1148d75878671dc3663bf480e33d7bd91597d
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,1d13420161ab72cdc7fe11a720c6a2a33339430f
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,07fb0b41b575e3e32e60c52fae30ab56a763d414
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,0081c1fcb079f87147a68565764b59923c918d9c
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,780b40a506e7357c6857985ceec3498f6dd5051d
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,eb2b7ec75317b3ba3aa10d1d1c97aae2677ecfab
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,f25e898c0d1b0a27a8f1567c96d8ba430f5e6a3f
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,5c814bc6b49f21a1b84cbc3d4dc662a24165baee
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,e3dfab0c89065c8f66840d1c5b8870eed4cf10ed
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,39ac2e0fc4ec63753306f99e71e0f38133e58ead
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,4cd96001b51a949e7504864ff576dddab9b166cc
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,de4b6720eb9acdfc9e83f27383a63d63ebc7e79c
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,0ad8e89091eed09217e66adc98136126addc2619
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,624cb175af600b7749bce00c0932e2a10f72e564
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,9748241beb02ef1e2d0e6dc877c04b354033a838
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,fb64e4a6d7b6dfb4d96a482319da9c0837f303e6
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,3bd811029edeaf5508a7c7b89007bbf6843fea04
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,b9b2e39c26f9870491bb770e4608fcd197d34edb
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,5349ca9492f37b7462756ad44ba413eaabe6eac4
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,0b9182d502e62fb7e1ebd7e01de7523005d35677
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,91d6e8ba5dd90b02fe3bd870b19da13a6167af53
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,a35ab87d813dd87a6f1eb81e27f03e32b849d6e0
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,ab2bdfc3ca2e74eea7989f38276d54cc3a3b17d1
75a8faa6861b7fdd49b36615df1835f1c4bbcb65,
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,3876267a762615ac876df561b900aa6e564fc9b4
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,c113135d0ee054dc4de4c1370c0bf29665dde074
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,83b08224ab5a95353a87661874a3d4d4f1eccc1f
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,e5e605a4677a4c02d1fdf8e29e66aef60411d27a
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,10b4b926904ad153f791ec680218e1610747a0c8
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,070c56f1871d7466628184e9d99fe4d89359ccb2
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,7e98d7e66cfa6003ccb7f04643cec4285a82ee2b
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,0211da344abf2efd6eda3e014b1f97e54ae139db
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,ead04453dc387f849472e1edf4f9ba5bed6571f7
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,ed68d6f538231612fa0c5a45ef3bd5096204e628
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,4e57603093108b0f19c249405fb96fe3e05b668c
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,d852660e15e82ae150dcde105639ba2c7d90f01f
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,325bbe2c92072b16645a5cded3b9eda3cb97660b
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,5778e56400f7113c2b1355fdbd6b638fa379885f
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,313883f2eed1d59b4a1c4aa46645d9318b3a3870
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,f6dc7097c06f58e93209f5cf14913c63dcfe183f
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,bcf3391e611f790b687afd649c77996f0153ef1c
5534c3b8bfe03ec0ee3ea3aafd0a4471b07f8b7d,
7bb477077968d68aa7a6059d8d6d801fb28274da,6681b043180d4ccd646098f5808ffccb6f8a18b0
7bb477077968d68aa7a6059d8d6d801fb28274da,b948f3708f651c8a2ab1f3df86a08022482977e9
7bb477077968d68aa7a6059d8d6d801fb28274da,867d7d569e14ebc70507d839fba54c944ed26556
7bb477077968d68aa7a6059d8d6d801fb28274da,be38b149b7bae6025fc2ef144e101a8d3cd8c57f
7bb477077968d68aa7a6059d8d6d801fb28274da,dc629dd6868c8c294cb201c988ddf2d00f6a5fd1
7bb477077968d68aa7a6059d8d6d801fb28274da,455212125adb00b9746d1108e16b46e867fe76ed
7bb477077968d68aa7a6059d8d6d801fb28274da,6dbfbb8a0e71621b7b29f0639e4cad16b0a09412
7bb477077968d68aa7a6059d8d6d801fb28274da,3e04dc96399654b0b1285451588cf4aba6ed762a
7bb477077968d68aa7a6059d8d6d801fb28274da,06d3d10b986578575939d8caeb0144fc7e4c4f9d
7bb477077968d68aa7a6059d8d6d801fb28274da,4cee38d9d088cf021bc5f5b9fda6764feeb1806a
7bb477077968d68aa7a6059d8d6d801fb28274da,1ec6cd33e842cf3f3c084751abfe5e1c7bb519d5
7bb477077968d68aa7a6059d8d6d801fb28274da,a5562332dd970fed3d6c0cd3327d9847af117c96
7bb477077968d68aa7a6059d8d6d801fb28274da,abee40c521c99a35c38ff85f6ee7cd5d2347eb64
7bb477077968d68aa7a6059d8d6d801fb28274da,995c4a3ae2b0612e63d6ec24a17e8a9e10026854
7bb477077968d68aa7a6059d8d6d801fb28274da,60a0221ba986ad612fff7ef10005ca684640b351
7bb477077968d68aa7a6059d8d6d801fb28274da,d65c2cbc0980d0840b88b569516ae9c277d9d200
7bb477077968d68aa7a6059d8d6d801fb28274da,44383bbfe0dfc9b9364ce359f83ed0850ad4fdf3
7bb477077968d68aa7a6059d8d6d801fb28274da,069bd08c221b074b054837ba0d57d5edda1c5ca3
7bb477077968d68aa7a6059d8d6d801fb28274da,2cae9095b74e7b2a80b2b9528a974fe99c7eab54
7bb477077968d68aa7a6059d8d6d801fb28274da,5187df17503f78c7e063c2ea0a707e3e59c48235
7bb477077968d68aa7a6059d8d6d801fb28274da,80664a01dd1592d6c39689110449a0880337d9b0
7bb477077968d68aa7a6059d8d6d801fb28274da,5c995294ef54119b4429cafa869339c1962d6784
7bb477077968d68aa7a6059d8d6d801fb28274da,83b2c6c87869b2061e7c55a3e19f67e9b4ab447f
7bb477077968d68aa7a6059d8d6d801fb28274da,a745d40d1824a7df2b4b145f2d0c24073a8dfe01
7bb477077968d68aa7a6059d8d6d801fb28274da,7a85ddf1ff49b04d3ff619a087a8d527001be639
7bb477077968d68aa7a6059d8d6d801fb28274da,dffeb59e22a977b0b9a3c9ee1994dcffb030414d
7bb477077968d68aa7a6059d8d6d801fb28274da,ae74522002f9093fbf63a20efb57d80ee2f4f564
7bb477077968d68aa7a6059d8d6d801fb28274da,eb777433ae75f71aee623e0eb957ebaa26e54f2a
7bb477077968d68aa7a6059d8d6d801fb28274da,252e06d9d9f32e50c000bf93baffd1b2578f1bdf
7bb477077968d68aa7a6059d8d6d801fb28274da,ebfdbd5c3de63af2c86a026c12772966be3e2445
7bb477077968d68aa7a6059d8d6d801fb28274da,3c1eea679d4225978d607254286ae3cb34aec556
7bb477077968d68aa7a6059d8d6d801fb28274da,1f326e8ff72a55895bf7155cdb5c69414837d26a
7bb477077968d68aa7a6059d8d6d801fb28274da,6e37e3f657657e8a3e8c2e2fbf7aa061530b5c2d
7bb477077968d68aa7a6059d8d6d801fb28274da,a7bce1341f0309fc12b0f8a6d0deffc8d3afa882
7bb477077968d68aa7a6059d8d6d801fb28274da,0bbf43fbdc70feb903e0731f5b0b55b64b20765e
7bb477077968d68aa7a6059d8d6d801fb28274da,9d26f0ba02ee5efe9b9c7bdcb5f528c8b8253cf7
7bb477077968d68aa7a6059d8d6d801fb28274da,4a30343f3230dddd96fd6f79547fef9407262dbf
7bb477077968d68aa7a6059d8d6d801fb28274da,09d3cf8863053dbf7499e44d0fee1db5419d99a9
7bb477077968d68aa7a6059d8d6d801fb28274da,69dc367c30240fcbbde0a2be04f16b02f2f7e73e
7bb477077968d68aa7a6059d8d6d801fb28274da,5ea3274106e5a6e9c18fbbabff1e0d95e1ce32d3
7bb477077968d68aa7a6059d8d6d801fb28274da,c6d971aa7630ef28f79fc57351e5abac0b8e2ddd
7bb477077968d68aa7a6059d8d6d801fb28274da,66f399d7f905d842d9aaa56a2f98ed66fe667d62
7bb477077968d68aa7a6059d8d6d801fb28274da,2ee6132a71efc2e869bb5a68e21d039f74d6e78a
7bb477077968d68aa7a6059d8d6d801fb28274da,
7bb477077968d68aa7a6059d8d6d801fb28274da,3c7cb6daf5e421b72d4886a80558a88e84e0c0d0
7bb477077968d68aa7a6059d8d6d801fb28274da,
7bb477077968d68aa7a6059d8d6d801fb28274da,322a6e1f464330751dea2eb6beecac24466322ad
7bb477077968d68aa7a6059d8d6d801fb28274da,8c4805a11949ae979c126749ebb88d56b3b41336
7bb477077968d68aa7a6059d8d6d801fb28274da,5b5b6b80badccd291e3437460222e24326c65979
7bb477077968d68aa7a6059d8d6d801fb28274da,ee30699861ba811b9e151fe038173f6ca029ac64
7bb477077968d68aa7a6059d8d6d801fb28274da,7ae0b31b7a81b650b5e02f327beba0ec5306acab
7bb477077968d68aa7a6059d8d6d801fb28274da,4eb3b2774d40a36d4deae3f03246a0ab00a2a134
7bb477077968d68aa7a6059d8d6d801fb28274da,
7bb477077968d68aa7a6059d8d6d801fb28274da,
7bb477077968d68aa7a6059d8d6d801fb28274da,5d61ef638fd684facc1e68e654053e9bc065b36f
7bb477077968d68aa7a6059d8d6d801fb28274da,
7bb477077968d68aa7a6059d8d6d801fb28274da,
1cff064f815111a71a98afda7aee1867ad617901,cb965a19b12704e477a5731d316065015d22e61c
1cff064f815111a71a98afda7aee1867ad617901,5c4f35dd0d767e5aeaf63cdd27025702b1fc81f6
1cff064f815111a71a98afda7aee1867ad617901,6dc9c65b16ed2be2637d768afcd901bc06ef97fd
1cff064f815111a71a98afda7aee1867ad617901,a7d65f7f875edbdc5ffb264109ba2bd6b0ebabdd
1cff064f815111a71a98afda7aee1867ad617901,1bf4f2ffdb7423c0284b2d164d2791937a4c8dad
1cff064f815111a71a98afda7aee1867ad617901,aa57e69c51803b2be67a51dd5bd9a15e1245239b
1cff064f815111a71a98afda7aee1867ad617901,2d464d53a88003179b0e008e30a3861f147872c4
1cff064f815111a71a98afda7aee1867ad617901,cd363e5612c5ae6b8abdad5b1af7f7f337ea255e
1cff064f815111a71a98afda7aee1867ad617901,ec60f74292c123735abc179683f26dc90503309b
1cff064f815111a71a98afda7aee1867ad617901,3e10cd5934a2a83d2b91ef585162612fffb02b6a
1cff064f815111a71a98afda7aee1867ad617901,ad4e3a5a86e8446dfba5aff4a59205c03770d5e4
1cff064f815111a71a98afda7aee1867ad617901,82f5e857cdec95a41d7bdef0f018b6b626e95920
1cff064f815111a71a98afda7aee1867ad617901,19d8abc897c83a5723c9bee2750ba9dfed38fcb1
1cff064f815111a71a98afda7aee1867ad617901,593ca1c1632a8101fd641f664284ab44681f95be
1cff064f815111a71a98afda7aee1867ad617901,9bf33fb63667c838b88cd8efd8bb9c275bbf8ea5
1cff064f815111a71a98afda7aee1867ad617901,1f830f75217ef24d5379a3277ebea0601a32efa3
1cff064f815111a71a98afda7aee1867ad617901,5da2df4295f70f44777bfcf91a360abbf8d5b969
1cff064f815111a71a98afda7aee1867ad617901,34e9852f588f75eba81c66a3e5f867a794a5a690
1cff064f815111a71a98afda7aee1867ad617901,e836dabc407abecd889905eca49f2ed07a702e58
1cff064f815111a71a98afda7aee1867ad617901,9859d2a85fa51bc7ba85619913c0df69cb9fec15
1cff064f815111a71a98afda7aee1867ad617901,19c94284b6e53513af4a5f9f9a2ba4b2831561b7
1cff064f815111a71a98afda7aee1867ad617901,31fb4ea7a135c545c8d79e78b72a02a4ebf32e61
1cff064f815111a71a98afda7aee1867ad617901,6a23cd0c9a2aaed2de5fcc9d61b62e2cb3d7bca9
1cff064f815111a71a98afda7aee1867ad617901,dc2c46f522f562c9e5893ff94b088c93c8182726
1cff064f815111a71a98afda7aee1867ad617901,3822f2e4bfd9174f3c3ed984963b66d3bfba2ae6
1cff064f815111a71a98afda7aee1867ad617901,1c1e85a0b83186dac6ef02f12995b818be7ca75b
1cff064f815111a71a98afda7aee1867ad617901,1a3f1cc9674f3698f2ce1d31fe8c348a9802892c
1cff064f815111a71a98afda7aee1867ad617901,212d1c7cfad4d8dae39deb669337cb46b0274d78
1cff064f815111a71a98afda7aee1867ad617901,
1cff064f815111a71a98afda7aee1867ad617901,
1cff064f815111a71a98afda7aee1867ad617901,
1cff064f815111a71a98afda7aee1867ad617901,
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,e083223558625b2552c749ffc2a83aa2dfaf45ad
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,4f00435f66a3dee7d5965fe8696c56f67021f1cc
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,690e3b3ce5a500b1f8ecb6c33a9e6d9215b37342
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,9abee2d19357429ff60b9eef7d84a7430f2ddc37
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,ca328d4645f733dea33604739ad88cbfc4240de9
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,87d314e6077a159c2ad723beea59e605787473ca
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,8d0656c7e89894dfd1be5dda7c6bf3f7b5ab8616
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,f665b256ade2d5ebf742a5491fe8bf9a20c23963
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,599e822a21f802717bd04935033ac0a568f3594c
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,1976c9eeccc7115d18a04f1e7fb5145db6b96002
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,bc789dd9732d7b3a64cea5c880b0651bd3827915
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,49bf4507f5670dacbf8299af83ab1390438d79f7
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,1ad245f8d1671ce5795080be3f2cf8f8f67ad28e
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,d3b73d755a6457bec5da5c98553c2bd677c43067
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,4fd344b6dd2cee086300b33b62896805f176d31c
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,7c4a94586a050af29e5dc3d0fca3823afbb20598
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,b18e4272a7b9fa2e1c970d258ab5ea99ed5e2284
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,974812a625e0e89036f1969b42e70a3af258d7e1
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,0477dcf2f7d7c9ce737e98886a1fc4116078fdf9
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,7b1d4e21af070b60ee8e8bbb39189702b622041f
21042565ec941f4fa31ac5a0af85a1a84ff21f1b,
9b3e8d202488dc29e601fc471a25a2af9002659e,645179eefd4f95b9098ebd560b5d72454874096c
9b3e8d202488dc29e601fc471a25a2af9002659e,d3be40bd39cdc5980292e6e4caee72b4a7c22d44
9b3e8d202488dc29e601fc471a25a2af9002659e,2541ab4531a16ce46279fa60ef31351f95090d21
9b3e8d202488dc29e601fc471a25a2af9002659e,d09739776fddf61c435b56ef7850da30a0e33bd3
9b3e8d202488dc29e601fc471a25a2af9002659e,a294a4828a7e10c5d380d8e3121e8a30ae98dd50
9b3e8d202488dc29e601fc471a25a2af9002659e,d820401e3dd8fb7808416063ddf7c76c249e36a1
9b3e8d202488dc29e601fc471a25a2af9002659e,87bcbe4b6e8460bd7a2277cf4b42c3ce0c8f89ce
9b3e8d202488dc29e601fc471a25a2af9002659e,6db12e18ee289afd2ddc18416d87590758471486
9b3e8d202488dc29e601fc471a25a2af9002659e,f0a26f5340f1a8d166dba1bc9074fd9083637bdb
9b3e8d202488dc29e601fc471a25a2af9002659e,bf3e2aa525914514854fe31fb0318da3880927bb
9b3e8d202488dc29e601fc471a25a2af9002659e,f393492ab8ebecb7c81e2adefeb47851f9f74c7e
9b3e8d202488dc29e601fc471a25a2af9002659e,5cde45abc0e226485480023bfd5c11604d1d684f
9b3e8d202488dc29e601fc471a25a2af9002659e,8c4f35c573e498a91cab1d7601eb481f85cd8030
9b3e8d202488dc29e601fc471a25a2af9002659e,045ba95b2ea60d8131e941bceb7bc82cf823fe80
9b3e8d202488dc29e601fc471a25a2af9002659e,928c04d0a874942ab6f479c96cc1ed242377ba01
9b3e8d202488dc29e601fc471a25a2af9002659e,5d7b7334bbef45230ab9d81a83de40f12c5ccaf6
9b3e8d202488dc29e601fc471a25a2af9002659e,b88a7883a172d2104cfc1ab43e8b587cf1f8ecdf
9b3e8d202488dc29e601fc471a25a2af9002659e,4895831c3599945b3776e2303f508fedac6d7eca
9b3e8d202488dc29e601fc471a25a2af9002659e,1696aab0de79d6234660f8a8439137cc0ca4ce10
9b3e8d202488dc29e601fc471a25a2af9002659e,82beaa1c0cca3dec0f945d82cd7bbff05ba813d1
9b3e8d202488dc29e601fc471a25a2af9002659e,5dcc215e068bb39d0f8626ece3f183b436728760
9b3e8d202488dc29e601fc471a25a2af9002659e,b5f8d471c1477c37ed7909b9c229090362830f99
9b3e8d202488dc29e601fc471a25a2af9002659e,12279ec996d6107131e197c1811f5ce9fe38988c
9b3e8d202488dc29e601fc471a25a2af9002659e,4bd10e6c359b20b04bd039c0e60ead0b746745d0
9b3e8d202488dc29e601fc471a25a2af9002659e,d8f93be0e520b4e17fe640499d8dca62adc88396
9b3e8d202488dc29e601fc471a25a2af9002659e,fdb75b9fd0abece7d1272df69ae252e850ed6061
9b3e8d202488dc29e601fc471a25a2af9002659e,7ae555426be996e51dad60c4944b69afe806da4f
9b3e8d202488dc29e601fc471a25a2af9002659e,4a711c823aaaf88b19a0d76eb5725b6392f46174
9b3e8d202488dc29e601fc471a25a2af9002659e,c264d42751fa4c25de87950d7ab47f06e2c936b7
9b3e8d202488dc29e601fc471a25a2af9002659e,30048e4367b8b4691ecc87508d93f1abb3b2762d
9b3e8d202488dc29e601fc471a25a2af9002659e,9b70288f455ee818506d51f1225d2f3236a5076c
9b3e8d202488dc29e601fc471a25a2af9002659e,a7064847db44ae9c3883e19efa4383e861ceefd6
9b3e8d202488dc29e601fc471a25a2af9002659e,0330523e31a604f2e352f233a0dae867d7d97232
9b3e8d202488dc29e601fc471a25a2af9002659e,bfe384ae04f0f93b252137883777274faa35df0f
9b3e8d202488dc29e601fc471a25a2af9002659e,7f4388e0d3618a3989def809f82a91cebcd40889
9b3e8d202488dc29e601fc471a25a2af9002659e,25fe6e7088e3c266cb17a7374f02f73c4a79d0f3
9b3e8d202488dc29e601fc471a25a2af9002659e,657fa35676293a5a2d0415388c8b2dada1a85bf8
9b3e8d202488dc29e601fc471a25a2af9002659e,d285cf816297e29e7a9a405fa139d75143106a16
9b3e8d202488dc29e601fc471a25a2af9002659e,731bf3367adf3a9fd62a3e46ebf7f8b752a69ccb
9b3e8d202488dc29e601fc471a25a2af9002659e,542cf58353fee02027cc5dcc4ccb31fe4e9b0bbc
9b3e8d202488dc29e601fc471a25a2af9002659e,940713f756e00a7e65a6cc4439079644a074056a
9b3e8d202488dc29e601fc471a25a2af9002659e,69be82c4bac0fbf69ce2ee18526857e42c8ffd1e
9b3e8d202488dc29e601fc471a25a2af9002659e,44ea678ae1a67b1a44246d95a590a5f233caed7c
9b3e8d202488dc29e601fc471a25a2af9002659e,88355770fd76d2dce82ac3acf99ec56c1b4da447
9b3e8d202488dc29e601fc471a25a2af9002659e,ef4481cbc18c91e7bf0e53693bb77f3608743626
9b3e8d202488dc29e601fc471a25a2af9002659e,1df81bcaad4965c129adc21c89f55627fc20f23a
9b3e8d202488dc29e601fc471a25a2af9002659e,
9b3e8d202488dc29e601fc471a25a2af9002659e,
9b3e8d202488dc29e601fc471a25a2af9002659e,
9b3e8d202488dc29e601fc471a25a2af9002659e,
9b3e8d202488dc29e601fc471a25a2af9002659e,
9b3e8d202488dc29e601fc471a25a2af9002659e,
9b3e8d202488dc29e601fc471a25a2af9002659e,2f8b07b7e114ef38f082d737600491621cad3332
9b3e8d202488dc29e601fc471a25a2af9002659e,6053ed8f5793db99fa2c2e436cdb2ebb7af0cce9
9b3e8d202488dc29e601fc471a25a2af9002659e,
9b3e8d202488dc29e601fc471a25a2af9002659e,deccf308ec5b90bb347cabc37ee24586227ac0dc
9b3e8d202488dc29e601fc471a25a2af9002659e,
9b3e8d202488dc29e601fc471a25a2af9002659e,c6829db2d4f95464bbda16094c863c5a266954e0
9b3e8d202488dc29e601fc471a25a2af9002659e,9afc688369a9a6aad2b4f5caf04cdb3f0d128ea1
9b3e8d202488dc29e601fc471a25a2af9002659e,114aebe860a0a5a7275f945d0197220fc563217b
09f54c64b39f5f7e7570f9f4ce3e3af544401e14,790bca32acd11a3560fb26176bebf946914a11f1
09f54c64b39f5f7e7570f9f4ce3e3af544401e14,e7e099e5782c241bee534aef9d8a13eaf9074002
09f54c64b39f5f7e7570f9f4ce3e3af544401e14,565eb1701aae63d415447f38eb785829aeda540b
